Заказ;ДЕТСКОЕ ПИТАНИЕ;ЖЕНСКИЕ ШТУЧКИ;ИГРУШКИ;КАНЦТОВАРЫ, КНИГИ, ДИСКИ;КОСМЕТИКА/ГИГИЕНА;КРУПНОГАБАРИТНЫЙ ТОВАР;ОБУВЬ;ПОДГУЗНИКИ;СОПУТСТВУЮЩИЕ ТОВАРЫ;ТЕКСТИЛЬ, ТРИКОТАЖ;ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;ТОВАРЫ ДЛЯ ЖИВОТНЫХ;ТОВАРЫ ДЛЯ КОРМЛЕНИЯ
4298637_TR;6;0;0;0;0;0;0;0;0;0;0;0;0
4298644_TR;2;0;0;0;0;0;0;0;0;0;0;0;0
4298651_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4298660_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4298662_TR;0;0;0;0;0;0;0;1;0;3;0;0;0
4298666_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4298672_TR;0;0;1;0;0;2;0;0;0;0;0;0;0
4298691_TR;0;0;0;0;2;0;0;2;0;0;0;0;2
4298692_TR;0;0;1;0;0;0;0;0;0;0;0;0;1
4298703_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4298715_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4298720_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4298738_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4298747_TR;0;0;0;0;3;0;0;5;0;0;0;0;1
4298756_TR;0;0;0;0;0;1;0;0;0;0;0;0;5
4298757_TR;0;0;0;0;0;2;0;1;0;0;0;0;1
4298768_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4298780_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4298788_TR;0;0;5;0;0;0;0;0;0;0;0;0;0
4298804_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4298810_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4298819_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4298822_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4298841_TR;0;0;0;0;1;0;0;0;0;0;0;0;0
4298852_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4298858_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4298877_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4298889_TR;0;0;0;0;0;1;0;0;0;2;0;0;3
4298900_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4298901_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4298907_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4298914_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4298921_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4298936_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4298937_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4298942_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4298950_TR;17;0;0;0;7;0;0;1;0;0;0;0;1
4298962_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4298967_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4298979_TR;4;0;0;0;1;0;0;1;0;0;0;0;1
4298987_TR;7;0;0;0;0;0;0;2;0;0;0;0;0
4298998_TR;14;0;0;0;5;0;0;2;0;0;0;0;1
4299015_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299023_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4299027_TR;0;0;1;0;1;0;0;0;0;0;0;0;1
4299046_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4299051_TR;3;0;0;0;0;0;0;0;0;0;0;0;0
4299063_TR;10;0;0;0;0;0;0;0;0;0;0;0;0
4299076_TR;0;0;0;0;2;0;0;1;0;0;0;0;2
4299082_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4299088_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4299092_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299095_TR;7;0;0;0;0;0;0;0;0;0;0;0;0
4299113_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4299128_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4299130_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4299153_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4299154_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4299159_TR;0;0;1;0;0;0;0;0;0;3;0;0;0
4299176_TR;2;0;0;0;1;0;0;1;0;0;0;0;3
4299177_TR;0;0;0;4;0;0;0;2;0;0;0;0;0
4299182_TR;0;0;4;0;0;0;0;0;0;0;0;0;0
4299185_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299191_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4299195_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299208_TR;2;0;0;0;0;0;0;2;0;0;0;0;0
4299214_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299218_TR;0;0;0;0;2;0;0;1;0;0;0;0;0
4299221_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4299227_TR;0;0;3;0;0;0;0;0;0;0;0;0;1
4299232_TR;0;0;0;0;0;1;0;0;0;1;0;0;0
4299239_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299245_TR;0;0;1;0;0;0;0;0;0;1;0;0;0
4299256_TR;7;0;0;4;7;0;0;2;0;0;0;0;0
4299274_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4299287_TR;0;0;4;0;0;0;0;0;0;0;0;0;0
4299299_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299311_TR;0;0;2;0;2;0;0;1;0;0;0;0;0
4299315_TR;0;0;0;0;0;0;0;5;0;0;0;0;0
4299329_TR;0;0;0;0;2;0;0;1;0;0;0;0;0
4299338_TR;3;0;0;0;0;0;0;0;0;0;0;0;0
4299340_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299345_TR;30;0;0;0;0;0;0;0;0;0;0;0;0
4299350_TR;0;0;0;0;0;0;0;1;0;0;0;0;2
4299351_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4299357_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299363_TR;2;0;0;0;6;0;0;1;0;0;0;0;3
4299369_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4299374_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299388_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4299394_TR;0;0;0;0;0;0;1;0;0;2;0;0;0
4299399_TR;0;0;0;0;0;1;0;0;0;0;0;0;2
4299406_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4299412_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299441_TR;0;0;0;0;2;0;0;2;0;0;0;0;1
4299443_TR;5;0;0;0;2;0;0;0;0;0;0;0;0
4299449_TR;0;0;0;0;0;0;0;1;0;2;0;0;1
4299452_TR;35;0;0;0;4;0;0;2;0;0;0;0;0
4299458_TR;0;0;1;0;0;0;0;0;0;0;0;0;1
4299465_TR;0;0;0;0;0;0;2;0;0;0;0;0;0
4299482_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299485_TR;0;0;2;0;1;0;0;1;0;0;0;0;0
4299491_TR;0;0;0;0;1;0;0;2;0;0;0;0;0
4299518_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4299533_TR;0;0;0;0;3;0;0;1;0;0;0;0;0
4299544_TR;18;0;0;0;0;0;0;0;0;0;0;0;0
4299545_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299549_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4299560_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4299562_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299563_TR;0;0;1;0;0;1;0;1;0;1;0;0;0
4299575_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4299581_TR;17;0;0;0;0;0;0;3;0;0;0;0;2
4299585_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299586_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299590_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299599_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299604_TR;0;0;1;0;3;0;0;0;0;0;0;0;2
4299605_TR;0;0;0;0;0;0;0;0;0;7;0;0;0
4299614_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299621_TR;0;0;0;0;0;7;0;0;0;0;0;0;0
4299632_TR;4;0;1;0;2;0;0;0;0;0;0;0;0
4299633_TR;0;0;2;0;0;0;0;0;0;4;0;0;0
4299635_TR;0;0;0;0;2;0;0;0;0;0;0;0;0
4299652_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4299665_TR;0;0;0;0;0;0;0;0;0;0;0;0;5
4299674_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299686_TR;0;0;0;0;0;0;0;5;0;0;0;0;0
4299716_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4299717_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4299718_TR;0;0;0;0;10;0;0;2;0;2;0;0;3
4299722_TR;3;0;0;0;2;0;0;0;0;0;0;0;0
4299729_TR;0;0;1;0;0;0;0;0;0;0;0;0;2
4299730_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299741_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299772_TR;0;0;2;0;0;0;0;0;1;0;0;0;0
4299784_TR;0;0;1;0;0;0;0;1;0;0;0;0;0
4299791_TR;0;0;0;0;0;0;0;4;0;3;0;0;1
4299800_TR;3;0;0;0;0;0;0;0;0;0;0;0;1
4299802_TR;0;0;0;0;0;1;0;0;0;0;0;0;2
4299806_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4299825_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4299827_TR;0;0;0;0;0;0;0;0;0;0;0;0;3
4299832_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4299837_TR;0;0;3;0;2;0;1;1;0;0;0;0;3
4299843_TR;0;0;5;0;1;0;0;4;0;0;0;0;0
4299850_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4299851_TR;1;0;0;7;14;1;0;0;0;0;0;0;1
4299854_TR;0;0;2;0;0;0;0;0;0;7;0;0;2
4299855_TR;3;0;0;1;0;0;0;0;0;0;0;0;4
4299862_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299875_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4299880_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4299885_TR;0;0;0;0;7;0;0;0;0;1;0;0;0
4299891_TR;0;0;0;0;3;0;0;0;0;0;0;0;1
4299893_TR;0;0;0;0;0;0;1;0;0;2;0;0;0
4299896_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4299899_TR;1;0;0;0;0;0;0;1;0;0;0;0;0
4299903_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4299905_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299911_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4299932_TR;0;0;1;0;3;0;0;1;0;0;0;0;2
4299933_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4299939_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4299952_TR;6;0;0;0;0;0;0;0;0;0;0;0;1
4299965_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4299974_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4299977_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4299980_TR;0;0;0;0;0;0;0;0;0;0;0;0;3
4299992_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4300006_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4300019_TR;5;0;0;0;0;0;0;0;0;0;0;0;1
4300024_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4300030_TR;6;0;0;0;0;0;0;0;0;0;0;0;0
4300031_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4300036_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4300043_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300047_TR;0;0;0;0;4;0;0;2;0;0;0;0;2
4300053_TR;0;0;4;0;41;0;0;0;0;0;0;0;0
4300059_TR;16;0;0;0;0;0;0;2;0;0;0;0;1
4300083_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4300094_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4300100_TR;6;0;0;0;0;0;0;0;0;0;0;0;0
4300106_TR;0;0;0;0;1;0;0;0;0;0;0;0;0
4300107_TR;0;0;0;0;1;0;0;0;0;0;0;0;0
4300112_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4300125_TR;0;0;0;0;5;2;0;0;0;0;0;0;0
4300132_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4300144_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4300150_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4300151_TR;0;0;0;0;0;0;0;0;0;12;0;0;0
4300156_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4300163_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300168_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4300192_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300203_TR;15;0;0;0;3;0;0;0;0;0;0;0;0
4300208_TR;0;0;1;0;1;0;0;0;0;1;0;0;0
4300211_TR;0;0;0;0;0;1;0;0;0;4;0;0;0
4300222_TR;24;0;0;0;1;0;0;0;0;0;0;0;2
4300228_TR;0;0;1;1;0;0;0;0;0;5;0;0;1
4300251_TR;66;0;0;0;0;0;0;4;0;0;0;0;0
4300259_TR;0;0;1;1;0;0;0;5;0;0;0;0;0
4300264_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4300265_TR;18;0;0;0;16;0;0;2;0;0;0;0;0
4300270_TR;0;0;0;0;4;0;0;0;0;0;0;0;0
4300280_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4300286_TR;2;0;0;0;0;0;0;0;0;0;0;0;0
4300288_TR;3;0;0;0;1;0;0;1;0;0;0;0;0
4300292_TR;0;0;0;0;2;0;0;2;0;0;0;0;0
4300294_TR;4;0;0;0;1;2;0;1;0;0;0;0;0
4300295_TR;13;0;1;0;2;0;0;1;0;0;0;0;0
4300301_TR;0;0;0;0;0;0;0;2;0;0;0;0;1
4300304_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4300316_TR;0;0;1;0;0;0;0;0;0;0;0;0;6
4300319_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4300322_TR;0;0;1;5;0;1;0;0;0;4;0;0;0
4300334_TR;0;0;0;0;0;0;0;0;0;0;0;2;0
4300347_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300348_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4300353_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4300354_TR;13;0;0;0;0;0;0;0;0;0;0;0;0
4300358_TR;2;0;0;0;2;0;0;0;0;0;0;0;0
4300360_TR;0;0;0;0;8;0;0;0;0;0;0;0;2
4300366_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4300370_TR;0;0;0;0;6;0;0;2;0;0;0;0;1
4300371_TR;0;0;0;0;3;0;0;1;0;0;0;0;0
4300377_TR;0;0;1;4;1;0;0;1;0;0;0;0;0
4300382_TR;0;0;0;0;0;0;0;2;0;0;0;0;1
4300384_TR;0;0;1;1;0;0;0;0;0;0;0;0;3
4300388_TR;14;0;0;0;0;0;0;2;0;0;0;0;0
4300390_TR;0;0;0;0;2;0;0;0;0;0;0;0;0
4300394_TR;0;0;1;0;0;1;0;0;0;0;0;0;0
4300401_TR;0;0;0;3;2;0;0;0;0;0;0;0;1
4300407_TR;2;0;0;0;0;0;0;2;0;0;0;0;0
4300412_TR;0;0;0;0;3;0;0;0;0;0;0;0;2
4300413_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4300418_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4300425_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300427_TR;33;0;1;0;1;0;0;1;0;1;0;0;0
4300430_TR;0;0;0;0;7;0;0;2;0;0;0;0;0
4300432_TR;0;0;0;0;0;0;0;5;0;0;0;0;0
4300437_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4300439_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
4300442_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300448_TR;8;0;1;0;4;1;0;2;0;0;0;0;0
4300449_TR;0;0;0;0;0;0;0;4;0;2;0;0;1
4300451_TR;4;0;0;0;0;0;0;2;0;0;0;0;4
4300456_TR;0;0;1;0;0;0;0;0;0;0;0;0;1
4300457_TR;0;0;2;0;0;0;0;0;0;3;0;0;1
4300461_TR;0;0;1;0;0;0;0;0;0;7;0;0;0
4300462_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4300467_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4300474_TR;0;0;1;0;0;1;0;0;0;0;0;0;0
4300475_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4300479_TR;2;0;2;0;0;0;0;0;0;0;0;0;0
4300481_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4300485_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4300487_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4300493_TR;4;0;0;0;0;0;0;0;0;0;0;0;0
4300499_TR;10;0;0;0;0;0;0;0;0;0;0;0;0
4300503_TR;0;0;1;2;0;0;0;0;0;0;0;0;0
4300504_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4300515_TR;0;0;3;0;0;0;0;3;0;0;0;0;1
4300517_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300522_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300523_TR;9;0;0;0;0;0;0;1;0;0;0;0;0
4300526_TR;5;0;0;0;0;0;0;0;0;0;0;0;0
4300527_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300528_TR;0;0;0;0;0;0;0;3;0;0;0;0;1
4300535_TR;6;0;0;0;0;0;0;0;0;0;0;0;0
4300539_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4300545_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4300547_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300550_TR;0;0;9;0;0;0;0;0;0;0;0;0;0
4300551_TR;0;0;0;0;0;3;0;0;0;0;0;0;0
4300553_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4300558_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4300559_TR;0;0;0;0;4;0;0;0;0;0;0;0;0
4300565_TR;0;0;5;0;0;0;0;1;0;12;0;0;0
4300569_TR;0;0;1;0;2;0;0;1;0;1;0;0;0
4300570_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4300576_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4300580_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4300582_TR;0;0;0;0;0;1;0;1;0;0;0;0;0
4300583_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4300598_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4300601_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4300606_TR;0;0;1;1;13;0;0;2;0;0;0;0;2
4300607_TR;1;0;0;0;2;0;0;3;0;0;0;0;1
4300622_TR;0;0;1;0;0;0;0;0;0;0;0;0;3
4300624_TR;23;0;0;1;0;0;0;1;0;0;0;0;2
4300631_TR;0;0;0;0;2;0;0;1;0;0;0;0;0
4300636_TR;0;0;0;0;0;0;0;0;0;10;0;0;0
4300642_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4300646_TR;0;0;4;4;0;0;0;0;0;0;0;0;0
4300649_TR;35;0;0;0;3;0;0;0;0;0;0;0;0
4300654_TR;4;0;0;0;0;0;0;0;0;0;0;0;0
4300655_TR;0;0;0;0;1;0;0;3;0;0;0;0;0
4300658_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4300660_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4300664_TR;6;0;0;0;0;0;0;7;0;0;0;0;2
4300672_TR;15;0;0;0;0;0;0;0;0;0;0;0;0
4300679_TR;5;0;1;0;0;0;0;0;0;0;0;0;3
4300684_TR;0;0;0;0;0;0;0;1;0;6;0;0;0
4300685_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4300688_TR;0;0;1;0;0;0;0;0;0;0;0;0;2
4300689_TR;0;0;0;0;1;0;0;0;0;3;0;0;0
4300691_TR;0;0;0;0;0;1;0;2;0;0;0;0;0
4300695_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300696_TR;0;0;0;0;1;0;0;1;0;6;0;0;2
4300697_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4300700_TR;10;0;0;2;0;0;0;3;0;0;0;0;0
4300706_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4300707_TR;0;0;0;0;1;0;0;3;0;0;0;6;0
4300709_TR;7;0;0;0;0;0;0;0;0;0;0;0;0
4300713_TR;11;0;0;0;0;0;0;0;0;0;0;0;0
4300718_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4300730_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4300749_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300762_TR;0;0;6;0;4;0;0;0;0;9;0;0;0
4300773_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4300774_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4300779_TR;0;0;0;0;4;2;0;0;0;0;0;0;5
4300810_TR;0;0;0;0;0;0;0;0;0;0;0;0;11
4300815_TR;0;0;1;0;0;0;0;1;0;0;0;0;0
4300829_TR;0;0;5;0;0;0;0;2;0;0;0;0;0
4300834_TR;0;0;90;0;0;0;0;0;0;0;0;0;0
4300839_TR;0;0;0;0;0;0;0;0;0;6;0;0;0
4300845_TR;0;0;0;0;0;0;0;2;0;4;0;0;0
4300859_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4300863_TR;9;0;0;0;0;0;0;2;0;0;0;0;0
4300874_TR;0;0;2;0;1;0;0;3;0;0;0;0;1
4300906_TR;1;0;0;0;0;0;0;0;0;0;0;0;1
4300917_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4300922_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4300923_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4300924_TR;0;0;2;0;1;0;0;2;0;1;0;0;0
4300925_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4300935_TR;0;0;6;1;0;0;0;0;0;0;0;0;0
4300941_TR;0;0;0;0;1;0;0;2;0;0;0;0;2
4300942_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4300948_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4300949_TR;0;0;4;0;0;0;0;1;0;0;0;0;0
4300954_TR;0;0;0;0;0;0;0;0;0;0;0;1;0
4300961_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4300977_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4300979_TR;0;0;1;0;0;1;0;1;0;0;0;0;0
4300991_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4300996_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4300997_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4301015_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4301037_TR;0;0;0;0;2;0;0;2;0;0;0;0;0
4301045_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4301049_TR;0;0;1;0;1;0;0;0;0;0;0;0;0
4301055_TR;0;0;1;0;4;0;0;0;0;0;0;0;5
4301057_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4301061_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4301062_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4301063_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4301085_TR;0;0;3;0;0;0;0;0;0;0;0;0;1
4301091_TR;0;2;0;0;0;0;0;23;0;0;0;0;4
4301115_TR;0;0;6;0;0;1;0;0;0;0;0;0;2
4301116_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4301121_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4301127_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4301129_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4301134_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4301138_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4301146_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4301152_TR;0;0;0;0;16;0;0;1;0;0;0;0;0
4301156_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4301162_TR;0;0;7;0;0;0;0;0;0;0;0;0;0
4301164_TR;0;0;0;0;2;0;0;0;0;0;0;0;0
4301171_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4301176_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4301188_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4301192_TR;0;0;0;0;2;0;0;2;0;0;0;0;0
4301201_TR;1;0;2;0;7;0;0;3;0;0;0;0;1
4301210_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4301223_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4301229_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4301235_TR;0;0;0;0;0;0;0;2;0;0;0;0;1
4301236_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4301241_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4301255_TR;0;0;0;0;0;0;0;4;0;0;0;0;1
4301282_TR;2;0;0;0;2;0;0;0;0;0;0;0;0
4301284_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4301291_TR;0;0;2;0;0;0;0;2;0;0;0;0;1
4301294_TR;0;0;0;0;8;0;0;6;0;0;0;0;0
4301309_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4301319_TR;0;0;1;1;0;0;0;1;0;0;0;0;0
4301339_TR;0;0;0;0;2;0;0;0;0;0;0;0;0
4301345_TR;0;0;0;0;0;0;3;0;0;0;0;0;0
4301348_TR;0;0;1;0;0;0;0;2;0;0;0;0;0
4301354_TR;19;0;0;0;0;0;0;2;0;0;0;0;0
4301360_TR;13;0;0;0;4;0;0;0;0;0;0;0;0
4301361_TR;0;0;6;0;0;0;0;0;0;0;0;0;0
4301362_TR;0;0;0;0;6;0;0;1;0;0;0;0;3
4301375_TR;0;0;0;0;0;0;0;2;0;2;0;0;0
4301381_TR;0;0;0;0;1;1;0;1;0;0;0;0;5
4301384_TR;0;0;1;0;0;1;0;0;0;0;0;0;0
4301386_TR;0;0;0;0;0;1;0;1;0;0;0;0;0
4301414_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4301416_TR;0;0;0;0;3;0;0;0;0;0;0;0;3
4301427_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4301429_TR;9;0;0;0;9;0;0;0;0;0;0;0;0
4301444_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4301445_TR;0;0;0;0;0;0;0;7;0;0;0;0;2
4301451_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4301457_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4301475_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4301480_TR;8;0;0;0;2;0;0;3;0;0;0;0;0
4301486_TR;4;0;0;0;0;0;0;0;0;0;0;0;0
4301494_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4301498_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
